id_venda,id_pedido,id_cliente,id_produto,id_loja,data_venda,quantidade,preco_unitario,valor_desconto,forma_pagamento
42642,17010,1291,118,13,2026-06-02,1,1449.77,144.98,Cartão de Crédito
42643,17011,1128,123,5,2025-04-17,2,734.06,0.0,Cartão de Crédito
42644,17012,353,216,9,2026-01-17,2,783.09,0.0,Boleto
42645,17013,1155,236,6,2026-08-12,1,516.32,25.82,Pix
42646,17014,1463,222,11,2025-05-27,5,631.47,315.74,Pix
42647,17014,149,147,14,2025-10-03,4,306.4,0.0,Boleto
42648,17014,358,219,14,2025-10-21,2,1023.98,307.19,Pix
42649,17015,1177,261,3,2025-08-15,2,890.4,89.04,Boleto
42650,17015,1743,89,8,2024-11-08,3,523.93,157.18,Cartão de Débito
42651,17015,832,255,15,2026-05-15,3,155.41,0.0,Cartão de Crédito
42652,17015,699,246,1,2026-08-26,2,91.63,0.0,Cartão de Débito
42653,17016,276,42,11,2025-03-08,2,311.0,0.0,Pix
42654,17016,1671,17,9,2025-02-26,2,437.82,131.35,Cartão de Crédito
42655,17016,711,87,11,2025-05-12,4,1429.92,285.98,Cartão de Crédito
42656,17017,1051,112,7,2025-06-21,5,274.15,68.54,Cartão de Débito
42657,17017,1644,214,12,2024-12-13,3,835.96,250.79,Cartão de Débito
42658,17017,503,73,1,2024-11-04,5,144.39,0.0,Cartão de Crédito
42659,17018,542,124,13,2026-02-16,2,362.72,0.0,Cartão de Débito
42660,17018,395,83,3,2025-02-25,3,936.39,421.38,Cartão de Crédito
42661,17018,438,145,9,2026-02-09,1,1639.21,81.96,Pix
42662,17019,571,264,3,2025-07-16,3,43.83,19.72,Cartão de Crédito
42663,17019,1981,125,9,2025-03-27,4,1263.32,505.33,Cartão de Débito
42664,17019,1070,185,10,2026-05-15,2,661.28,198.38,Cartão de Débito
42665,17019,551,268,4,2025-12-29,3,970.59,0.0,Cartão de Crédito
42666,17020,681,214,11,2024-11-08,5,835.96,0.0,Cartão de Débito
42667,17020,1832,94,1,2025-09-26,4,547.0,218.8,Cartão de Crédito
42668,17020,769,276,8,2025-02-09,4,387.92,155.17,Pix
42669,17020,115,191,6,2025-03-16,3,119.85,0.0,Pix
42670,17021,743,39,13,2025-01-29,2,791.86,0.0,Pix
42671,17021,932,272,1,2025-11-03,4,58.35,23.34,Cartão de Débito
42672,17021,692,258,6,2025-10-03,5,1073.68,805.26,Cartão de Crédito
42673,17021,1566,78,3,2026-01-30,4,657.25,394.35,Pix
42674,17022,1883,58,6,2026-04-25,5,1042.89,521.45,Cartão de Crédito
42675,17023,415,19,9,2026-01-30,2,958.12,0.0,Pix
42676,17023,988,115,6,2026-03-24,4,46.82,0.0,Cartão de Crédito
42677,17023,768,220,11,2025-06-03,4,71.48,0.0,Boleto
42678,17024,1307,131,3,2025-09-02,4,436.68,0.0,Cartão de Crédito
42679,17025,1752,119,9,2024-09-13,4,789.62,315.85,Pix
42680,17025,1879,209,15,2026-08-23,2,511.42,102.28,Cartão de Débito
42681,17025,1456,117,14,2026-04-04,4,1202.34,240.47,Cartão de Débito
42682,17025,757,64,13,2025-01-19,2,298.05,0.0,Cartão de Crédito
42683,17026,1527,61,10,2025-05-05,4,1202.47,721.48,Boleto
42684,17026,27,142,8,2025-07-13,3,763.58,0.0,Cartão de Crédito
42685,17027,1738,204,3,2025-05-05,5,1201.99,300.5,Pix
42686,17027,900,39,12,2024-12-03,1,791.86,79.19,Cartão de Crédito
42687,17028,360,174,7,2025-07-16,3,980.07,0.0,Boleto
42688,17028,1923,58,3,2025-08-17,4,1042.89,417.16,Cartão de Crédito
42689,17029,1885,95,9,2024-11-23,5,31.03,0.0,Cartão de Crédito
42690,17030,926,267,7,2025-10-06,4,1250.47,250.09,Pix
42691,17030,1628,268,14,2025-06-04,5,970.59,0.0,Cartão de Crédito
42692,17030,1024,180,11,2025-11-18,2,541.8,0.0,Pix
42693,17031,15,70,5,2025-12-05,4,514.46,0.0,Boleto
42694,17032,1446,96,10,2025-11-20,4,124.66,24.93,Pix
42695,17032,1495,73,14,2026-03-04,2,144.39,0.0,Cartão de Débito
42696,17033,1102,235,10,2026-05-19,4,382.19,0.0,Boleto
42697,17034,1533,185,1,2026-03-03,1,661.28,0.0,Cartão de Crédito
42698,17035,828,74,14,2025-10-09,2,266.29,0.0,Cartão de Débito
42699,17035,1018,132,13,2025-06-16,2,178.37,0.0,Cartão de Crédito
42700,17036,276,168,7,2025-05-19,1,412.75,61.91,Cartão de Crédito
42701,17036,96,72,11,2025-09-06,3,35.69,0.0,Boleto
42702,17037,1069,128,6,2025-09-26,3,641.69,0.0,Cartão de Crédito
42703,17037,1835,110,11,2025-10-31,2,913.36,91.34,Cartão de Crédito
42704,17037,387,298,6,2025-09-25,5,1482.06,0.0,Cartão de Crédito
42705,17038,466,294,11,2025-06-07,5,860.4,430.2,Cartão de Débito
42706,17038,1018,194,11,2024-12-08,1,511.69,0.0,Cartão de Crédito
42707,17038,762,285,11,2025-10-26,2,1490.5,149.05,Pix
42708,17039,1323,77,13,2025-02-28,2,821.53,0.0,Pix
42709,17040,920,52,1,2026-02-06,4,625.97,0.0,Cartão de Débito
42710,17041,1355,284,10,2025-06-24,5,233.7,58.43,Cartão de Crédito
42711,17041,1913,167,3,2026-04-28,2,304.68,0.0,Boleto
42712,17041,194,229,1,2026-03-28,2,978.49,0.0,Cartão de Débito
42713,17041,1150,119,7,2025-05-10,2,789.62,78.96,Cartão de Débito
42714,17042,732,237,4,2026-08-12,3,1446.54,650.94,Cartão de Crédito
42715,17042,1501,119,13,2025-04-20,2,789.62,0.0,Pix
42716,17042,1015,86,3,2025-04-18,2,476.39,0.0,Pix
42717,17042,1807,244,4,2024-09-30,5,486.99,121.75,Cartão de Crédito
42718,17043,1918,206,5,2025-04-15,1,637.29,95.59,Cartão de Débito
42719,17044,266,103,6,2025-02-01,3,424.8,0.0,Pix
42720,17045,570,163,14,2026-03-21,5,933.12,0.0,Pix
42721,17045,475,48,13,2026-09-02,1,793.75,39.69,Cartão de Débito
42722,17046,1665,86,15,2025-01-31,1,476.39,47.64,Boleto
42723,17047,577,225,5,2026-01-04,5,275.61,137.81,Boleto
42724,17048,1082,207,5,2024-12-10,5,723.42,180.86,Cartão de Crédito
42725,17049,1816,28,9,2025-12-22,1,608.11,91.22,Pix
42726,17049,1020,164,4,2026-03-05,5,734.92,183.73,Cartão de Débito
42727,17049,1848,125,11,2026-01-09,1,1263.32,189.5,Pix
42728,17049,543,139,10,2025-10-13,2,675.35,0.0,Cartão de Crédito
42729,17050,538,108,3,2025-06-26,2,1051.92,315.58,Pix
42730,17051,154,23,15,2025-08-02,2,625.55,187.66,Boleto
42731,17051,171,99,2,2026-05-06,4,910.1,0.0,Cartão de Crédito
42732,17051,1380,62,13,2025-03-09,1,368.7,18.43,Cartão de Crédito
42733,17051,1983,218,7,2026-02-01,3,544.69,0.0,Cartão de Crédito
42734,17052,770,261,4,2025-05-28,2,890.4,89.04,Cartão de Crédito
42735,17052,1632,296,14,2025-12-22,1,543.04,0.0,Pix
42736,17053,1313,193,5,2026-05-12,3,233.82,0.0,Cartão de Débito
42737,17054,1768,248,8,2025-01-13,5,1384.14,692.07,Cartão de Crédito
42738,17054,459,32,9,2025-08-23,4,1035.43,0.0,Cartão de Crédito
42739,17054,1464,33,7,2026-02-04,1,729.63,109.44,Pix
42740,17054,1463,168,10,2025-06-09,1,412.75,0.0,Cartão de Crédito
42741,17055,1632,252,2,2025-10-30,1,608.5,0.0,Cartão de Crédito
42742,17055,1495,29,13,2025-07-07,4,230.05,92.02,Cartão de Débito
42743,17055,22,297,11,2026-02-23,2,748.77,0.0,Cartão de Débito
42744,17056,1173,2,4,2026-06-28,2,1151.06,345.32,Pix
42745,17056,1607,275,7,2024-11-18,2,728.05,218.41,Boleto
42746,17056,1027,191,3,2025-10-19,4,119.85,71.91,Cartão de Crédito
42747,17056,1206,20,9,2026-04-10,1,253.65,0.0,Cartão de Débito
42748,17057,1681,241,1,2025-12-19,1,66.18,0.0,Cartão de Crédito
42749,17057,400,215,12,2026-05-04,1,1191.51,178.73,Cartão de Débito
42750,17057,1926,172,7,2026-08-28,4,855.07,0.0,Pix
42751,17058,1910,138,8,2025-06-20,5,1523.37,761.68,Pix
42752,17058,844,298,7,2024-09-06,1,1482.06,0.0,Boleto
42753,17058,859,200,8,2024-10-13,1,430.5,43.05,Cartão de Crédito
42754,17058,685,237,5,2025-11-29,1,1446.54,72.33,Pix
42755,17059,1221,92,15,2026-02-03,2,1028.57,0.0,Cartão de Débito
42756,17059,610,204,1,2024-10-23,2,1201.99,0.0,Cartão de Crédito
42757,17059,600,20,13,2025-07-08,5,253.65,0.0,Cartão de Crédito
42758,17060,275,186,12,2026-03-25,1,194.01,29.1,Cartão de Crédito
42759,17060,340,228,3,2025-04-27,2,415.71,41.57,Pix
42760,17061,502,147,1,2025-09-14,5,306.4,0.0,Pix
42761,17061,569,92,6,2025-07-18,1,1028.57,0.0,Cartão de Crédito
42762,17062,278,85,14,2026-03-29,1,140.12,0.0,Cartão de Crédito
42763,17062,656,216,8,2025-07-20,1,783.09,0.0,Cartão de Crédito
42764,17062,127,53,12,2026-05-08,4,195.72,0.0,Pix
42765,17063,1487,181,15,2026-04-17,1,240.1,0.0,Cartão de Débito
42766,17063,1305,248,12,2024-12-28,5,1384.14,1038.11,Pix
42767,17064,988,269,2,2026-07-12,1,83.99,8.4,Cartão de Débito
42768,17064,1537,5,4,2025-10-27,2,30.9,3.09,Cartão de Crédito
42769,17065,1079,62,7,2025-01-15,4,368.7,147.48,Pix
42770,17065,1942,136,11,2026-05-07,1,361.57,18.08,Boleto
42771,17066,1341,99,12,2024-11-22,4,910.1,0.0,Pix
42772,17066,227,53,11,2026-07-03,5,195.72,146.79,Pix
42773,17066,845,153,8,2025-12-18,4,1145.38,687.23,Boleto
42774,17067,1438,98,6,2024-09-06,2,802.71,80.27,Cartão de Crédito
42775,17068,844,258,9,2026-07-11,5,1073.68,805.26,Boleto
42776,17068,352,282,8,2025-11-25,1,962.49,144.37,Cartão de Crédito
42777,17068,1103,213,12,2025-06-21,5,21.45,10.73,Cartão de Crédito
42778,17068,1717,31,10,2025-03-01,2,443.58,0.0,Cartão de Crédito
42779,17069,1593,252,14,2025-07-24,4,608.5,0.0,Cartão de Débito
42780,17069,416,227,3,2025-02-28,2,327.43,98.23,Cartão de Crédito
42781,17069,485,226,1,2025-10-16,3,1851.85,277.78,Boleto
42782,17070,1544,250,1,2024-11-24,3,565.12,254.3,Cartão de Débito
42783,17071,502,69,3,2025-06-06,5,606.93,303.46,Pix
42784,17071,806,34,5,2025-04-15,2,1005.42,0.0,Pix
42785,17072,1489,298,2,2025-06-09,1,1482.06,0.0,Cartão de Débito
42786,17073,750,121,1,2025-10-19,3,368.63,0.0,Cartão de Crédito
42787,17073,1052,54,14,2025-07-23,5,1039.3,0.0,Cartão de Débito
42788,17073,493,106,1,2026-07-24,2,18.7,1.87,Cartão de Débito
42789,17073,490,152,2,2025-09-09,5,919.9,0.0,Cartão de Crédito
42790,17074,129,240,6,2026-04-29,5,803.74,200.94,Cartão de Débito
42791,17074,1488,161,3,2025-08-03,3,806.23,362.8,Cartão de Crédito
42792,17074,1276,255,4,2025-01-01,3,155.41,69.93,Cartão de Crédito
42793,17074,1914,142,5,2025-02-10,1,763.58,114.54,Boleto
42794,17075,855,94,6,2025-04-07,4,547.0,218.8,Cartão de Débito
42795,17075,1276,31,4,2025-10-12,2,443.58,44.36,Cartão de Débito
42796,17075,1222,204,15,2025-06-02,5,1201.99,0.0,Pix
42797,17076,19,140,14,2025-12-04,4,345.09,0.0,Cartão de Crédito
42798,17077,323,197,5,2025-02-24,1,1269.04,190.36,Cartão de Débito
42799,17077,237,191,2,2025-09-17,5,119.85,0.0,Cartão de Crédito
42800,17077,1520,252,11,2026-08-21,2,608.5,121.7,Boleto
42801,17078,1947,113,14,2025-01-13,3,1301.98,0.0,Pix
42802,17078,955,260,6,2026-05-06,1,46.48,0.0,Pix
42803,17078,341,85,8,2024-12-06,3,140.12,63.05,Boleto
42804,17079,1696,147,15,2025-03-12,3,306.4,137.88,Pix
42805,17079,508,108,8,2026-06-13,3,1051.92,315.58,Cartão de Crédito
42806,17079,450,136,3,2025-10-30,4,361.57,144.63,Boleto
42807,17079,1491,59,12,2025-01-17,5,944.19,0.0,Pix
42808,17080,981,87,12,2026-06-08,4,1429.92,285.98,Pix
42809,17080,1182,139,13,2026-02-05,2,675.35,0.0,Boleto
42810,17080,1509,160,7,2025-12-17,5,306.74,0.0,Cartão de Crédito
42811,17080,943,20,11,2025-09-20,1,253.65,38.05,Boleto
42812,17081,1777,54,10,2026-08-25,4,1039.3,0.0,Pix
42813,17081,1360,97,5,2026-07-08,5,1117.49,558.75,Pix
42814,17081,1255,270,14,2025-02-08,5,106.54,79.91,Boleto
42815,17081,1809,24,13,2024-12-04,1,1011.94,0.0,Cartão de Crédito
42816,17082,277,268,10,2026-03-22,5,970.59,242.65,Boleto
42817,17082,1802,271,7,2025-09-23,2,1096.28,109.63,Pix
42818,17082,526,259,3,2024-10-20,5,432.21,0.0,Pix
42819,17082,112,111,15,2026-06-13,4,363.61,72.72,Boleto
42820,17083,1547,71,1,2025-05-15,1,672.31,0.0,Boleto
42821,17083,122,129,15,2024-09-24,3,1110.45,0.0,Cartão de Débito
42822,17084,1779,48,11,2025-11-04,4,793.75,0.0,Cartão de Crédito
42823,17085,191,144,11,2025-08-22,3,1070.89,160.63,Cartão de Débito
42824,17085,991,211,7,2026-03-10,2,1406.91,0.0,Cartão de Crédito
42825,17085,1987,46,9,2024-12-16,3,228.38,102.77,Boleto
42826,17085,135,179,14,2025-06-09,2,1223.06,0.0,Boleto
42827,17086,108,218,6,2024-11-09,3,544.69,0.0,Cartão de Crédito
42828,17086,1535,280,3,2026-02-23,3,1134.58,510.56,Cartão de Débito
42829,17086,1265,56,5,2025-03-04,4,1028.11,0.0,Cartão de Débito
42830,17086,692,178,5,2025-10-15,4,30.28,0.0,Boleto
42831,17087,1934,196,13,2026-02-28,4,880.49,528.29,Cartão de Débito
42832,17087,38,206,14,2026-02-19,2,637.29,0.0,Boleto
42833,17088,779,32,7,2025-02-19,3,1035.43,155.31,Cartão de Crédito
42834,17089,184,281,2,2026-06-09,2,254.51,0.0,Boleto
42835,17090,408,239,11,2024-11-25,4,289.22,0.0,Cartão de Débito
42836,17091,607,265,12,2026-04-15,3,623.6,0.0,Cartão de Crédito
42837,17092,977,97,10,2025-12-18,3,1117.49,0.0,Cartão de Crédito
42838,17092,25,204,12,2025-10-31,5,1201.99,0.0,Cartão de Crédito
42839,17092,331,168,14,2025-09-07,4,412.75,247.65,Boleto
42840,17092,117,115,13,2025-04-26,3,46.82,7.02,Boleto
42841,17093,16,196,1,2026-07-24,2,880.49,0.0,Pix
42842,17093,1383,76,4,2025-05-28,3,990.52,297.16,Pix
42843,17093,76,9,7,2025-07-15,2,800.51,80.05,Boleto
42844,17094,655,197,7,2026-08-18,1,1269.04,0.0,Cartão de Débito
42845,17094,308,216,2,2025-01-05,1,783.09,39.15,Pix
42846,17094,223,291,11,2025-08-16,5,837.42,628.06,Boleto
42847,17095,994,268,2,2025-12-18,3,970.59,436.77,Boleto
42848,17095,359,12,14,2026-01-08,5,1469.35,0.0,Cartão de Crédito
42849,17096,462,145,1,2025-03-20,1,1639.21,0.0,Cartão de Crédito
42850,17096,1026,270,6,2024-11-30,1,106.54,15.98,Cartão de Crédito
42851,17097,1859,27,7,2026-01-01,4,847.72,0.0,Cartão de Débito
42852,17097,1602,59,2,2025-10-06,1,944.19,0.0,Cartão de Débito
42853,17098,1302,239,9,2025-12-23,2,289.22,0.0,Cartão de Crédito
42854,17098,901,69,9,2025-09-16,4,606.93,121.39,Boleto
42855,17098,549,212,12,2025-04-13,3,826.84,372.08,Cartão de Débito
42856,17099,1237,148,13,2025-03-17,4,276.53,0.0,Cartão de Débito
42857,17100,416,89,13,2025-08-20,2,523.93,0.0,Pix
42858,17100,1470,182,15,2026-02-10,2,1463.1,0.0,Cartão de Crédito
42859,17101,1284,45,8,2026-05-22,3,187.71,84.47,Boleto
42860,17101,1117,131,10,2026-07-14,3,436.68,0.0,Cartão de Débito
42861,17101,1139,2,7,2024-12-15,5,1151.06,0.0,Cartão de Crédito
42862,17101,180,130,11,2026-03-20,2,891.63,267.49,Cartão de Débito
42863,17102,586,164,6,2025-05-07,1,734.92,0.0,Boleto
42864,17103,1371,261,3,2026-01-04,2,890.4,0.0,Boleto
42865,17103,1802,284,3,2025-04-11,3,233.7,0.0,Cartão de Débito
42866,17104,424,138,15,2025-01-23,2,1523.37,0.0,Cartão de Crédito
42867,17104,1654,46,13,2026-05-12,2,228.38,45.68,Cartão de Débito
42868,17105,1350,168,6,2025-03-08,4,412.75,0.0,Pix
42869,17105,492,151,3,2025-02-25,1,275.84,0.0,Boleto
42870,17105,1377,40,2,2026-02-26,4,380.71,0.0,Cartão de Débito
42871,17106,531,195,2,2024-11-25,1,1162.33,0.0,Cartão de Crédito
42872,17106,1176,161,11,2026-01-06,5,806.23,201.56,Cartão de Crédito
42873,17106,1762,9,13,2025-05-06,2,800.51,0.0,Cartão de Débito
42874,17107,1316,111,5,2025-01-27,4,363.61,0.0,Boleto
42875,17108,955,48,12,2024-11-18,4,793.75,0.0,Cartão de Crédito
42876,17109,912,137,15,2025-05-23,1,738.12,36.91,Pix
42877,17110,1752,86,2,2025-06-17,5,476.39,357.29,Cartão de Crédito
42878,17110,397,132,6,2025-01-24,4,178.37,35.67,Boleto
42879,17110,930,217,9,2025-08-06,5,404.89,202.44,Cartão de Crédito
42880,17110,1718,120,12,2025-03-07,2,1701.13,170.11,Cartão de Crédito
42881,17111,1871,115,6,2024-09-30,3,46.82,0.0,Pix
42882,17111,486,135,1,2026-03-13,4,338.84,67.77,Pix
42883,17112,736,200,2,2025-11-22,2,430.5,86.1,Cartão de Crédito
42884,17112,584,261,11,2025-05-05,2,890.4,89.04,Pix
42885,17113,981,123,11,2024-12-28,1,734.06,73.41,Boleto
42886,17114,1984,16,9,2024-11-11,2,543.74,0.0,Cartão de Crédito
42887,17114,1630,14,13,2024-09-28,2,1015.33,0.0,Boleto
42888,17115,482,230,15,2025-04-28,2,1147.21,0.0,Cartão de Crédito
42889,17115,949,103,10,2025-02-07,2,424.8,0.0,Pix
42890,17115,122,170,3,2025-05-04,5,1252.04,313.01,Pix
42891,17115,706,155,13,2026-06-23,3,950.32,285.1,Cartão de Débito
42892,17116,1320,8,12,2024-11-04,4,903.56,0.0,Cartão de Crédito
42893,17117,1121,189,2,2026-06-23,1,657.68,0.0,Cartão de Débito
42894,17118,945,102,3,2025-06-30,4,1067.66,0.0,Boleto
42895,17118,726,288,14,2025-07-06,4,920.39,368.16,Cartão de Crédito
42896,17119,306,118,2,2025-04-26,4,1449.77,579.91,Cartão de Crédito
42897,17120,894,47,2,2025-02-19,2,94.57,0.0,Cartão de Crédito
42898,17120,959,224,12,2026-05-21,1,1307.66,65.38,Pix
42899,17121,1443,59,11,2026-04-21,5,944.19,0.0,Boleto
42900,17122,1613,139,7,2026-05-24,2,675.35,0.0,Pix
42901,17122,1017,59,14,2024-10-20,4,944.19,188.84,Cartão de Crédito
42902,17123,24,285,11,2026-01-26,3,1490.5,670.73,Cartão de Débito
42903,17124,1117,284,9,2025-05-03,4,233.7,0.0,Cartão de Débito
42904,17124,1223,234,7,2025-10-27,5,1079.99,270.0,Cartão de Crédito
42905,17124,914,198,3,2026-01-31,5,426.56,0.0,Pix
42906,17124,1034,22,12,2024-11-16,5,1112.82,834.61,Boleto
42907,17125,1746,290,11,2025-12-21,1,868.93,0.0,Boleto
42908,17125,7,28,10,2026-06-02,2,608.11,60.81,Cartão de Débito
42909,17126,342,45,11,2026-01-27,3,187.71,0.0,Cartão de Débito
42910,17126,937,133,2,2025-02-27,3,35.25,5.29,Cartão de Débito
42911,17126,152,221,11,2025-08-01,3,989.48,148.42,Boleto
42912,17127,1441,39,5,2026-08-05,5,791.86,0.0,Pix
42913,17127,1370,169,11,2025-11-25,2,605.87,181.76,Boleto
42914,17128,1884,283,13,2024-11-04,2,1850.66,0.0,Boleto
42915,17128,1910,182,11,2026-05-21,3,1463.1,0.0,Pix
42916,17129,1979,202,1,2025-11-07,2,1143.34,0.0,Cartão de Crédito
42917,17130,1801,101,3,2025-01-11,1,826.07,0.0,Cartão de Débito
42918,17131,148,145,1,2025-10-30,1,1639.21,163.92,Cartão de Débito
42919,17131,1909,238,8,2025-12-31,5,275.16,0.0,Cartão de Crédito
42920,17132,1292,139,9,2026-04-09,4,675.35,0.0,Cartão de Crédito
42921,17133,235,271,3,2025-06-09,2,1096.28,0.0,Pix
42922,17133,1747,275,7,2025-07-28,2,728.05,218.41,Boleto
42923,17134,1142,251,11,2024-09-22,4,1005.83,0.0,Cartão de Crédito
42924,17135,536,52,9,2024-12-09,5,625.97,312.99,Cartão de Débito
42925,17135,757,129,1,2024-10-04,4,1110.45,666.27,Pix
42926,17135,991,186,11,2025-04-30,5,194.01,0.0,Boleto
42927,17136,552,273,6,2025-06-09,5,1459.18,1094.38,Boleto
42928,17137,553,140,2,2025-01-06,1,345.09,0.0,Cartão de Débito
42929,17137,1851,8,7,2025-12-09,1,903.56,135.53,Cartão de Débito
42930,17137,1649,89,7,2025-06-27,5,523.93,261.96,Boleto
42931,17137,1837,220,2,2024-11-01,3,71.48,0.0,Cartão de Débito
42932,17138,1150,138,1,2026-01-30,5,1523.37,1142.53,Pix
42933,17138,478,210,14,2025-07-17,5,712.27,534.2,Boleto
42934,17138,1008,64,8,2026-07-20,3,298.05,134.12,Boleto
42935,17138,1710,63,2,2025-01-06,4,1424.18,854.51,Pix
42936,17139,429,169,2,2026-07-08,2,605.87,0.0,Cartão de Débito
42937,17139,1268,27,6,2025-11-01,1,847.72,127.16,Cartão de Débito
42938,17139,1921,283,4,2026-05-12,4,1850.66,0.0,Cartão de Crédito
42939,17140,1189,294,10,2025-10-19,3,860.4,0.0,Cartão de Crédito
42940,17140,663,224,4,2026-02-02,1,1307.66,130.77,Cartão de Débito
42941,17140,1440,12,5,2025-08-10,3,1469.35,440.8,Pix
42942,17141,437,165,8,2025-03-14,1,206.7,0.0,Pix
42943,17141,1596,232,14,2025-07-25,2,337.13,67.43,Boleto
42944,17142,775,216,15,2026-02-19,2,783.09,156.62,Cartão de Débito
42945,17142,1688,14,5,2024-10-17,2,1015.33,304.6,Cartão de Crédito
42946,17143,1326,226,7,2026-02-18,5,1851.85,0.0,Pix
42947,17143,1241,129,1,2025-05-27,2,1110.45,111.05,Cartão de Débito
42948,17143,1600,215,8,2025-01-21,2,1191.51,238.3,Cartão de Crédito
42949,17144,1607,179,5,2025-06-18,2,1223.06,0.0,Cartão de Crédito
42950,17144,1576,238,13,2026-09-01,3,275.16,0.0,Boleto
42951,17145,843,1,5,2025-12-30,2,211.8,0.0,Boleto
42952,17145,45,197,10,2025-09-28,1,1269.04,0.0,Cartão de Débito
42953,17145,656,93,5,2024-10-06,2,529.9,0.0,Cartão de Crédito
42954,17146,1563,239,8,2025-07-31,4,289.22,115.69,Pix
42955,17146,1638,44,1,2026-06-15,5,716.81,0.0,Cartão de Débito
42956,17146,1307,127,10,2025-12-09,5,173.29,86.64,Boleto
42957,17146,193,268,6,2025-06-30,5,970.59,0.0,Cartão de Débito
42958,17147,962,94,11,2024-10-23,3,547.0,246.15,Pix
42959,17147,1451,38,14,2026-06-19,1,859.49,0.0,Pix
42960,17147,1753,36,8,2025-03-23,1,594.22,29.71,Boleto
42961,17148,1186,173,8,2025-11-29,2,860.35,258.11,Cartão de Crédito
42962,17149,1423,91,15,2025-08-21,5,429.06,0.0,Pix
42963,17150,270,76,5,2026-06-28,1,990.52,49.53,Cartão de Crédito
42964,17151,1959,43,5,2026-08-06,4,343.26,137.3,Cartão de Crédito
42965,17151,1418,160,9,2025-05-23,5,306.74,153.37,Cartão de Crédito
42966,17151,1634,127,11,2026-03-28,2,173.29,0.0,Cartão de Crédito
42967,17151,871,163,9,2026-02-15,4,933.12,0.0,Pix
42968,17152,1939,132,15,2026-01-25,5,178.37,133.78,Pix
42969,17152,23,101,10,2026-06-01,4,826.07,0.0,Pix
42970,17153,1728,102,10,2025-08-23,2,1067.66,320.3,Pix
42971,17153,1934,297,13,2024-10-26,5,748.77,0.0,Cartão de Débito
42972,17153,66,257,7,2025-08-09,1,642.61,0.0,Cartão de Crédito
42973,17153,1382,238,13,2026-03-13,5,275.16,137.58,Boleto
42974,17154,805,143,6,2026-04-05,5,601.81,150.45,Cartão de Débito
42975,17154,477,20,2,2026-06-23,5,253.65,126.83,Pix
42976,17155,1174,190,2,2025-10-13,2,838.74,0.0,Cartão de Crédito
42977,17155,260,163,5,2025-03-31,1,933.12,46.66,Cartão de Crédito
42978,17155,354,23,15,2025-02-14,4,625.55,250.22,Cartão de Crédito
42979,17155,1172,32,4,2026-02-15,4,1035.43,0.0,Boleto
42980,17156,954,168,14,2024-11-06,5,412.75,103.19,Cartão de Crédito
42981,17156,736,112,7,2024-09-05,3,274.15,123.37,Cartão de Débito
42982,17156,1437,38,1,2026-08-14,3,859.49,0.0,Boleto
42983,17157,254,252,9,2025-06-25,1,608.5,91.27,Boleto
42984,17158,1130,66,14,2026-06-16,3,1724.65,0.0,Cartão de Débito
42985,17158,472,53,12,2025-08-16,4,195.72,39.14,Pix
42986,17158,867,62,4,2024-09-30,3,368.7,55.3,Pix
42987,17158,338,40,11,2024-11-26,5,380.71,0.0,Pix
42988,17159,1431,37,1,2026-01-08,1,1066.15,0.0,Cartão de Crédito
42989,17160,571,59,13,2025-04-05,2,944.19,0.0,Cartão de Débito
42990,17160,1445,115,5,2025-09-30,4,46.82,0.0,Boleto
42991,17160,1388,139,10,2026-07-29,4,675.35,0.0,Cartão de Débito
42992,17160,1303,73,5,2025-08-09,3,144.39,0.0,Cartão de Débito
42993,17161,1972,226,6,2025-02-03,5,1851.85,1388.89,Cartão de Crédito
42994,17162,412,170,2,2026-03-31,2,1252.04,375.61,Cartão de Crédito
42995,17163,291,160,14,2024-12-30,3,306.74,46.01,Boleto
42996,17163,563,150,8,2025-12-18,2,868.55,0.0,Cartão de Débito
42997,17164,1540,144,12,2026-05-06,4,1070.89,214.18,Cartão de Crédito
42998,17164,538,292,11,2024-11-16,5,988.46,0.0,Boleto
42999,17164,1046,243,2,2025-11-04,4,893.62,536.17,Boleto
43000,17164,1473,186,6,2025-06-22,4,194.01,116.41,Pix
43001,17165,844,194,5,2026-08-23,2,511.69,51.17,Pix
43002,17165,1890,122,2,2025-12-21,3,1350.74,202.61,Cartão de Crédito
43003,17165,1347,18,12,2026-03-11,3,743.22,111.48,Cartão de Crédito
43004,17166,378,224,10,2026-04-02,2,1307.66,392.3,Pix
43005,17166,1074,76,14,2024-10-20,2,990.52,0.0,Pix
43006,17166,811,2,12,2024-12-27,3,1151.06,0.0,Pix
43007,17166,1214,292,3,2026-01-07,2,988.46,0.0,Boleto
43008,17167,862,31,11,2024-10-01,1,443.58,66.54,Cartão de Débito
43009,17167,433,175,12,2026-02-12,5,470.71,0.0,Cartão de Débito
43010,17167,268,288,8,2025-02-10,5,920.39,230.1,Cartão de Débito
43011,17167,697,80,13,2026-07-29,4,934.43,186.89,Cartão de Crédito
43012,17168,470,45,15,2026-06-07,4,187.71,112.63,Pix
43013,17168,774,181,5,2026-01-29,5,240.1,60.03,Boleto
43014,17168,1050,122,6,2026-03-29,3,1350.74,202.61,Pix
43015,17168,1773,60,2,2026-06-10,4,599.31,119.86,Boleto
43016,17169,1853,132,4,2025-12-03,1,178.37,0.0,Cartão de Crédito
43017,17169,1569,95,2,2026-05-02,4,31.03,18.62,Pix
